"Photo","Picture","MLS Number","Class","Building Type","Area","Price","Address","City","State","Status","Radar ID","Zoning","Days On Market"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711723/0/60/45/8f2e0a175b1a5bd0205d1b8e0d17bdf1/2/492c4c2f79d92b1673b4ad6ffafd654a/MAXEBRDI40711723.JPG","11","40711723","RESIDENTIAL","Condo","Fremont","$399,000","39078 GUARDINO DR","FREMONT","CA","Active",,"1004","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40690288/0/60/45/890d92d57b2b1c33f1b09ee97b39382a/6/5deb3fc9ff41ca9ded8aab4963f7203f/MAXEBRDI40690288.JPG","2","40690288","LOTS AND LAND","Lots and Land","Discovery Bay","$399,000","4460 DISCOVERY PT","DISCOVERY BAY","CA","Active",,"F-1","164"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706447/0/60/45/e476a63294544d569a5dbd413289f1ab/6/7524df9d25417c48dcc42b06e86f96f9/MAXEBRDI40706447.JPG","30","40706447","RESIDENTIAL","Detached","Antioch","$399,900","1924 TIOGA PASS WAY","ANTIOCH","CA","Pending Show for Backups",,"1001","12"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40693597/0/60/45/ae24df824e9f8c792f98a7edf4df511e/4/8ff57b5b265601c1caf84bad7600c14d/MAXEBRDI40693597.JPG","7","40693597","RESIDENTIAL","Detached","San Pablo - Rollingwood","$401,000","110 SANTA CLARITA CT","SAN PABLO","CA","Cancelled",,"1003","14"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40707095/0/60/45/19ca53c2a3b01e59ee7907274bd614e4/4/f6e5629f319f505ff0e7133288b8237e/MAXEBRDI40707095.JPG","24","40707095","RESIDENTIAL","Condo","Alameda Map Area 5","$405,000","2209 OTIS DR","ALAMEDA","CA","Active",,"1004","41"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711619/0/60/45/b54621c0d1779bfdb0c6a53c7b3ac916/2/281419bbcee8229e0068b5a20bdf7eb0/MAXEBRDI40711619.JPG","28","40711619","RESIDENTIAL","Townhouse","Hayward","$405,000","27709 EUCALYPTUS CT","HAYWARD","CA","Price Change",,"1002","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709956/0/60/45/a822b692b88f758edd0caa5fc33cbe19/8/3f3c4e9acbae5d72dae699a1a5877a26/MAXEBRDI40709956.JPG","18","40709956","RESIDENTIAL","Detached","Pittsburg","$405,000","937 Ventura Drive","PITTSBURG","CA","Active",,,"21"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711216/0/60/45/a4cbb9d5d968bfbcff5d9a9896dc00dd/4/17fb46c2026c4f9da2fd689353fca16e/MAXEBRDI40711216.JPG","16","40711216","RESIDENTIAL","Condo","Oakland Zip Code 94610","$406,080","330 PARK VIEW TER","OAKLAND","CA","Pending",,"1004","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40704315/0/60/45/bf0dd7b1cb8b027de604768a8f502e29/8/7d7505a8595e927d0194e9d853c01c77/MAXEBRDI40704315.JPG","1","40704315","RESIDENTIAL INCOME","TRIPLEX","Richmond - North & West/Parchester","$410,000","1925 Barrett Ave","RICHMOND","CA","Price Change",,,"62"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40705775/0/60/45/83a3c7717409bc1001f0cc88f37a5795/11/56d912008c8e66089a1836de2b91c5c2/MAXEBRDI40705775.JPG","14","40705775","RESIDENTIAL","Detached","Concord","$415,000","1651 Sunshine Drive","CONCORD","CA","Pending",,,"51"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706892/0/60/45/a605332c48321c5f7603b606b1a83567/2/c2201585a43b888858c8a12893dbbd1d/MAXEBRDI40706892.JPG","16","40706892","RESIDENTIAL","Condo","San Ramon","$415,000","765 Watson Canyon Ct","SAN RAMON","CA","Pending Show for Backups",,,"6"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712678/0/60/45/7981951687bd58b70bae59c41cc836fe/4/728c725f84d10997d3bfb108aa4067a9/MAXEBRDI40712678.JPG","28","40712678","RESIDENTIAL","Condo","Albany","$415,000","555 PIERCE ST","ALBANY","CA","New",,"1004","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40696377/0/60/45/c1a7193952cd0527466f506e3592d381/8/a69d5586df8e4f4ea6250bbf45d13466/MAXEBRDI40696377.JPG","17","40696377","RESIDENTIAL","Detached","San Pablo - Tara Hills/Bayview Park","$415,000","2208 Del Monte Dr.","SAN PABLO","CA","Pending Show for Backups",,,"29"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712743/0/60/45/e377dbf98059d387b8b1459bdaeb7b36/6/3d4d2b46e46024223172a6c5cfbcdc05/MAXEBRDI40712743.JPG","13","40712743","RESIDENTIAL","Detached","Antioch","$419,000","2529 PINECREST CT","ANTIOCH","CA","New",,"1003","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709840/0/60/45/459617c7ef55dd9691942100b10c3cc6/6/6b1b37f7362c76d2552d1adf6990544d/MAXEBRDI40709840.JPG","15","40709840","RESIDENTIAL","Detached","Brentwood","$419,900","20 PIPPO PL","BRENTWOOD","CA","Pending",,"1001","17"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712657/0/60/45/f65f38d0d1eef6ba596ec0c463f3f7f5/9/6934da52ecbb065b1061a32dff2cb44d/MAXEBRDI40712657.JPG","28","40712657","RESIDENTIAL","Detached","Concord","$419,950","1500 DARLENE DR","CONCORD","CA","New",,"1001","5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712295/0/60/45/5e5b458ba713782f5c7ad119b9c69ef2/2/ea4e5bfbe2e64312ba9c287a10707aa6/MAXEBRDI40712295.JPG","27","40712295","RESIDENTIAL","Condo","San Ramon","$420,000","135 Reflections Dr #13","SAN RAMON","CA","New",,,"3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712738/0/60/45/dea2e0d7b98950e9b8435e88782fe4b6/2/ed76df01d9efd5a69264d9e46db748f6/MAXEBRDI40712738.JPG","9","40712738","RESIDENTIAL","Detached","Oakland Zip Code 94619","$424,000","4657 REDDING ST","OAKLAND","CA","New",,"1001","2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711340/0/60/45/143b3bef4bc1e3f641ad06c3e6c33619/8/77d64379f1f12d7bba506fb6715438b2/MAXEBRDI40711340.JPG","14","40711340","RESIDENTIAL","Detached","Concord","$424,900","3579 KIMBALL WAY","CONCORD","CA","Pending",,"1001","10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710936/0/60/45/2fe7f7089a15e5ca15daa9efe94c7010/2/6e5231823fee527ed175759bf1875f67/MAXEBRDI40710936.JPG","13","40710936","RESIDENTIAL","Condo","Newark","$429,900","36829 NEWARK BLVD","NEWARK","CA","Pending",,"1004","11"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40702422/0/60/45/596cb188ff0b0413917d69b474f70c3c/10/eb61e17b96e3fcfd1b3447100a770695/MAXEBRDI40702422.JPG","5","40702422","RESIDENTIAL","Detached","Hayward","$434,500","26926 Lakewood Way","HAYWARD","CA","Active",,,"182"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40707519/0/60/45/a7ec1a0c9291f4f962733327854ce77d/2/0f3facff0e83173b1460bdbf49ea20c2/MAXEBRDI40707519.JPG","5","40707519","RESIDENTIAL","Detached","San Lorenzo","$435,000","17280 VIA ESTRELLA","SAN LORENZO","CA","Sold",,"1001","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709670/0/60/45/9b94d7f22c8db36cde2a41cec04ce205/6/1e9cdb71bc9701cbb551e4fe21e5b0a7/MAXEBRDI40709670.JPG","12","40709670","RESIDENTIAL","Detached","Bay Point","$439,000","513 POWELL DR","BAY POINT","CA","Pending",,"1001","18"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711002/0/60/45/409bdab1cbc817441a933a708b492b71/2/e84a68a47178e8ae4b7cede93fa6cb2e/MAXEBRDI40711002.JPG","26","40711002","RESIDENTIAL","Townhouse","Hayward","$439,000","24554 EDEN AVE","HAYWARD","CA","Pending",,"1002","10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712703/0/60/45/9e3e61c6a1dd33f8193e003da72c75d4/8/8e3154d4e9b6a517098df4dee8efb619/MAXEBRDI40712703.JPG","22","40712703","RESIDENTIAL","Detached","San Pablo Proper","$439,000","1943 REGELLO CT","SAN PABLO","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712689/0/60/45/75d1f8143322f3cb4a6fa45c799efbcc/2/308a08e3c6e33f1a0c3bafd1d137f487/MAXEBRDI40712689.JPG","5","40712689","RESIDENTIAL","Detached","Oakland Zip Code 94601","$439,500","5212 FOOTHILL BLVD","OAKLAND","CA","New",,"1001","6"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712653/0/60/45/bbbe3d10a4378f0ed54125cf0a71552e/11/65799666f99bb1a6e9e2b3230c9ca34b/MAXEBRDI40712653.JPG","17","40712653","RESIDENTIAL","Detached","Tracy","$439,950","350 Portico Court","TRACY","CA","New",,,"1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712521/0/60/45/8357e8c88000127dd083ea99e1b373b3/11/16dd4fd6b1e9fc76b5682fbdb1653b64/MAXEBRDI40712521.JPG","25","40712521","RESIDENTIAL","Detached","Tracy","$440,000","1161 Tulloch Drive","TRACY","CA","New",,"R1","2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712673/0/60/45/03e33d4226cf546b610f845f9c2f3874/6/b40f413e30e812d7bdfddeb63b32e516/MAXEBRDI40712673.JPG","30","40712673","RESIDENTIAL","Detached","Brentwood","$445,000","896 SAWYER WAY","BRENTWOOD","CA","New",,"1001","4"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711761/0/60/45/738950e6cc64480702531d944bcc4226/6/c78e5085ed202ef4c20f98215db917e7/MAXEBRDI40711761.JPG","24","40711761","RESIDENTIAL","Detached","Antioch","$445,000","4053 HEATON CT","ANTIOCH","CA","Active",,"1001","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711716/0/60/45/6b8bf00c5c8a9ce901d9f10ceaf9a0fc/2/f64b2682c9709b5ee868089ccc1c2640/MAXEBRDI40711716.JPG","16","40711716","RESIDENTIAL","Detached","Tracy","$445,000","1969 Foothill Vista Dr","TRACY","CA","Active",,,"8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706702/0/60/45/f0abe7a92b5026119b5934d37dad3e41/4/39eca6962a27cf6a984cbf4d68218e27/MAXEBRDI40706702.JPG","30","40706702","RESIDENTIAL","Detached","Oakland Zip Code 94601","$448,000","2256 HIGH Street","OAKLAND","CA","Back on Market",,"1001","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40705210/0/60/45/51fa0c96ed124b2fb95b902030097109/6/d154818e924551e7aba5f830c0b90c03/MAXEBRDI40705210.JPG","23","40705210","RESIDENTIAL","Detached","Concord","$448,000","3596 FALCON DR","CONCORD","CA","Back on Market",,"1001","12"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40685749/0/60/45/86eb6562871ac95d33fb964d49c6b60a/8/5dcd78463cfcf826bf32874f05c21d50/MAXEBRDI40685749.JPG","30","40685749","RESIDENTIAL","Detached","Crockett/Port Costa","$449,000","705 ALHAMBRA ST","CROCKETT","CA","Pending Show for Backups",,"1101","187"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40686468/0/60/45/0fff24d9c3c1ba37525856f941de663e/8/002afbd2a26c76140e878b1446a0323c/MAXEBRDI40686468.JPG","30","40686468","RESIDENTIAL INCOME","DUPLEX","Crockett/Port Costa","$449,000","705 ALHAMBRA ST","CROCKETT","CA","Pending Show for Backups",,"1101","181"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710777/0/60/45/7c1b7e49eecf6fbe7f368f0e4ed1fb33/8/66f7068a4decf8b58ac88e6674499cfe/MAXEBRDI40710777.JPG","24","40710777","RESIDENTIAL","Detached","Concord","$449,950","2201 N 6TH ST","CONCORD","CA","Pending",,"1001","15"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706140/0/60/45/d6eff702f874bf4590493b8504dfa05b/6/ad258592d8bea54dc1cab99019438510/MAXEBRDI40706140.JPG","19","40706140","RESIDENTIAL","Detached","Pittsburg","$450,000","1089 ASHBRIDGE BAY DR","PITTSBURG","CA","Sold",,"1001","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706959/0/60/45/3e5397ba40d03d7ef30387df2d39c6aa/5/3df0f8e598c6ec3d785874113cafd8df/MAXEBRDI40706959.JPG","27","40706959","RESIDENTIAL","Detached","Richmond - North & East","$450,000","601 37TH ST","RICHMOND","CA","Sold",,"1001","13"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40701327/0/60/45/4a4f6128738b5b47d62e177caa752815/6/f6a316ac8cd1cbd43cd193e27c49aea7/MAXEBRDI40701327.JPG","27","40701327","RESIDENTIAL","Detached","Antioch","$450,000","145 BEEDE WAY","ANTIOCH","CA","Pending",,"1001","82"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40699654/0/60/45/bfa1dced92cd56ece8300826c085acba/8/e04eb4a2271a2648d2dd47cc4f3178fd/MAXEBRDI40699654.JPG","27","40699654","RESIDENTIAL","Detached","Crockett/Port Costa","$459,000","86 Canyon Lake Drive","PORT COSTA","CA","Pending Show for Backups",,,"52"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709883/0/60/45/3f774684ce3faf4128d326685ccc712e/8/8e7f906409ba97cf310780a5b3c80c45/MAXEBRDI40709883.JPG","29","40709883","RESIDENTIAL","Detached","San Pablo - Tara Hills/Bayview Park","$459,000","2410 SHAWN DR","SAN PABLO","CA","Pending",,"1001","22"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712721/0/60/45/89861fa9aeaec868459dc27b9bd3e96e/2/efa9a3d22b9dbec9aaa669add9232552/MAXEBRDI40712721.JPG","16","40712721","RESIDENTIAL","Detached","San Leandro","$459,000","2011 Sundberg Ave","SAN LEANDRO","CA","New",,,"1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40700783/0/60/45/bf1b316df2543a89521a83678147aae8/6/4d98ba4e3b8aa8fb6ba1985613b40c35/MAXEBRDI40700783.JPG","7","40700783","RESIDENTIAL","Detached","Antioch","$460,000","2063 SCHELL MOUNTAIN WAY","ANTIOCH","CA","Pending",,"1001","46"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711802/0/60/45/fbe3ac31c2916d657f8fe0dfaf2665c8/6/3228382cc3f2a400c6745f46c96da794/MAXEBRDI40711802.JPG","24","40711802","RESIDENTIAL","Detached","Brentwood","$464,900","1242 LONGLEAF CT","BRENTWOOD","CA","Active",,"1001","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712497/0/60/45/9d1c1f30939689fb412ed3f4399197da/5/05cea7c91a93d1301a29c7b9c204f91e/MAXEBRDI40712497.JPG","16","40712497","RESIDENTIAL","Detached","San Leandro","$465,000","401 DOLORES AVE","SAN LEANDRO","CA","New",,"1001","2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712691/0/60/45/57b7134898cd3b148d2b956c1a485256/9/4aaaf96327f5b1fa916264d83bf912f7/MAXEBRDI40712691.JPG","1","40712691","RESIDENTIAL","Detached","Oakland Zip Code 94605","$465,000","3508 64TH AVE","OAKLAND","CA","Price Change",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709663/0/60/45/99ca238f215fd8fc5971c8a006eeb553/6/7a482d60ee58e1cbe00240544774244c/MAXEBRDI40709663.JPG","7","40709663","RESIDENTIAL","Detached","Brentwood","$465,000","42 TRADITION WAY","BRENTWOOD","CA","Active-Short Sale",,"1001","25"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40703542/0/60/45/813fb8d55b08755aa4793ad52e47960d/2/0c24e88285cb8482b16e0f439e1b61b2/MAXEBRDI40703542.JPG","17","40703542","RESIDENTIAL","Detached","Concord","$469,000","1369 PEACH PL","CONCORD","CA","Price Change",,"1001","68"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711731/0/60/45/247ec81d1888ffe756caa9ef61f405c9/2/29ddd7e43d111e4a8d3b96e9683c09c4/MAXEBRDI40711731.JPG","6","40711731","RESIDENTIAL","Detached","Oakland Zip Code 94605","$469,000","2994 BARRETT ST","OAKLAND","CA","Active",,"1001","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40705101/0/60/45/204ed4b819e98ff8ed3bcb4982438c1d/8/1e46e834cba2c36a0adb75089a68089d/MAXEBRDI40705101.JPG","30","40705101","RESIDENTIAL","Detached","Discovery Bay","$469,900","106 WORTHING CT","DISCOVERY BAY","CA","Back on Market",,"1001","55"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712685/0/60/45/43febf7120a49345d95549dac8917768/8/c4e4c841728b2ecd3445af2671627b60/MAXEBRDI40712685.JPG","11","40712685","RESIDENTIAL","Townhouse","Martinez","$469,946","6506 Oak Manor Plaza","MARTINEZ","CA","New",,,"2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711714/0/60/45/519c407f16610f091272b2c8084e02f9/8/972a28693559b891ae04830ed3eba962/MAXEBRDI40711714.JPG","30","40711714","RESIDENTIAL","Detached","Concord","$475,000","1562 KENT WAY","CONCORD","CA","Active",,"1001","11"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711543/0/60/45/f8b0954795e42feb02aa421f4342b13f/2/6756b58e9c8cb87e181f2256f9525d7b/MAXEBRDI40711543.JPG","25","40711543","RESIDENTIAL","Detached","Hayward","$475,000","2085 Duval Lane","HAYWARD","CA","Pending",,,"8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710662/0/60/45/79c231214283058c11c419a3eb108436/10/ab63e804595d0adca4f73fb1fe7bbd79/MAXEBRDI40710662.JPG","24","40710662","RESIDENTIAL","Detached","Hercules - 1302","$479,000","1514 PARTRIDGE DR","HERCULES","CA","Pending Show for Backups",,"1001","14"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40701695/0/60/45/f124cb232f58c02f0f996af439b0ff59/4/fc80da1e43452386166cf4533ebac9dc/MAXEBRDI40701695.JPG","3","40701695","COMM RI MULTI-UNITS 5+","Apt Complex","Oakland Zip Code 94605","$479,000","7818 Bancroft Ave","OAKLAND","CA","Pending",,"1104","0"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711710/0/60/45/44ca9df34cd57852df0ec159da03eb2f/2/2e43743d231d67d18c5643e8c1125fb0/MAXEBRDI40711710.JPG","30","40711710","RESIDENTIAL","Detached","Antioch","$479,950","4104 SPAULDING ST","ANTIOCH","CA","Active",,"1001","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711708/0/60/45/e3fec8351c8362a311899c5473c4eb73/8/2cb46970b66b21ee889257b7c65d0576/MAXEBRDI40711708.JPG","30","40711708","RESIDENTIAL","Detached","Antioch","$480,000","2621 Covelite Way","ANTIOCH","CA","Active",,,"12"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708772/0/60/45/e3af345961085534bcdfb98158764fba/2/1fe370212cf9d99e4c1ba4ab006a8078/MAXEBRDI40708772.JPG","30","40708772","RESIDENTIAL","Condo","Dublin","$485,000","7144 DUBLIN MEADOWS ST","DUBLIN","CA","Sold",,"1004","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710539/0/60/45/477121b473328aec896a53e6600b60c8/2/8ece5cb72289be6b2e96c7ef2ff984cb/MAXEBRDI40710539.JPG","8","40710539","RESIDENTIAL","Detached","Antioch","$489,900","4508 LE CONTE CIR","ANTIOCH","CA","Pending",,"1001","22"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711793/0/60/45/f1eae8025f1cf18726a46fdfdab9211d/8/a4168efd8cfb09efd1e2724de4990e78/MAXEBRDI40711793.JPG","22","40711793","RESIDENTIAL","Detached","Santa Clara County","$498,500","10495 Crothers","SAN JOSE","CA","Active-REO",,,"9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711844/0/60/45/047e6acc4c6bbe2aaa87f3c49959537c/10/c26809ba23ac84caa6de5601ee149164/MAXEBRDI40711844.JPG","1","40711844","RESIDENTIAL","Detached","Richmond -Annex","$499,000","6120 Fresno","RICHMOND","CA","Temporarily Withdrawn",,,"5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711734/0/60/45/88e1b09a6e78182db349030c2b29f84c/2/01db718d93df64ac237d2ff6bb8e882f/MAXEBRDI40711734.JPG","13","40711734","RESIDENTIAL","Detached","San Leandro","$499,000","2255 Belvedere Ave","SAN LEANDRO","CA","Active",,,"8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712680/0/60/45/251389fe4590004c42f839a85166691c/2/f2e74bc4fcdbf1a9687cd351ab2e8170/MAXEBRDI40712680.JPG","12","40712680","RESIDENTIAL","Townhouse","Pleasanton","$499,000","3937 VINE ST","PLEASANTON","CA","New",,"1002","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711465/0/60/45/f0c7cbabbc2f7c66705ad4563a66c2b0/8/ac1dc1654b68bbbf034278f211851925/MAXEBRDI40711465.JPG","28","40711465","RESIDENTIAL","Detached","Martinez","$499,000","2156 CENTER AVE","MARTINEZ","CA","Pending",,"1001","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711524/0/60/45/e504aa4c35b2144ee98913c34de51241/8/364bf6738848335e4d6ffca78bb7d5a8/MAXEBRDI40711524.JPG","21","40711524","RESIDENTIAL","Detached","Concord","$499,000","3897 BAYVIEW CIR","CONCORD","CA","Pending",,"1001","6"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710703/0/60/45/972c383b01e08898a213f1eb9405bea8/5/cf2d99a5aaf853e94c0cf1b8edb871b4/MAXEBRDI40710703.JPG","9","40710703","COMM INDUSTRIAL FOR SALE","Comm Ind For Sale","El Cerrito","$499,000","1522 KEARNEY ST","EL CERRITO","CA","Pending",,"2044","14"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40703899/0/60/45/fa6440157e4d5f73484a5616a2b5376b/5/724e8b59a7b23add0e5d0c314df39203/MAXEBRDI40703899.JPG","13","40703899","RESIDENTIAL","Condo","Albany","$499,000","545 Pierce st","ALBANY","CA","Pending Show for Backups",,,"63"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712419/0/60/45/0d5460366d965f4b89bdbfa6d68f1abe/2/5d54ffc65d0af2698eeb4d4a2f6044ae/MAXEBRDI40712419.JPG","27","40712419","RESIDENTIAL","Detached","San Lorenzo","$499,800","15865 VIA DEL SOL","SAN LORENZO","CA","New",,"1001","3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711787/0/60/45/d9444cd4a356e3441102e84649f3b1ee/2/ab2c87730da7038c8b7bdcb0c76ce1b0/MAXEBRDI40711787.JPG","21","40711787","RESIDENTIAL","Condo","San Ramon","$499,900","610 CANYON WOODS CT","SAN RAMON","CA","Pending",,"1004","5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712676/0/60/45/d067e58d054b7c323d13ef1a673d9485/8/9d792f06102968ef5fcfed221a4737a7/MAXEBRDI40712676.JPG","2","40712676","RESIDENTIAL","Detached","Martinez","$499,949","1424 DINEEN ST","MARTINEZ","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712672/0/60/45/ec9f1610fe1e092a5b75022df5c7427e/2/137d7696d6f1a68176c7c5046d22fff8/MAXEBRDI40712672.JPG","8","40712672","RESIDENTIAL","Detached","Concord","$499,950","1490 MARIA AVE","CONCORD","CA","New",,"1001","3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711806/0/60/45/30b5dec37277c86147da829a7ec693be/2/6b511052c48f8f81c1ca77bd7f5962ae/MAXEBRDI40711806.JPG","20","40711806","RESIDENTIAL","Detached","San Lorenzo","$499,950","784 VIDELL ST","SAN LORENZO","CA","New",,"1001","6"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711960/0/60/45/01cc174850755603ecc2a75ab63a8da0/5/d5ae8493fd0813ddba7420d1c9e426f1/MAXEBRDI40711960.JPG","16","40711960","RESIDENTIAL","Detached","Oakland Zip Code 94619","$500,000","5115 DAISY ST","OAKLAND","CA","New",,"1001","5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711232/0/60/45/f61e04dde89d087fe5376235dfb00649/4/404b48ac738c949ca7a99ea17d429fb0/MAXEBRDI40711232.JPG","29","40711232","RESIDENTIAL","Detached","Oakland Zip Code 94619","$509,000","4430 BROOKDALE AVE","OAKLAND","CA","Pending",,"1001","10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712699/0/60/45/3164f787f9bafdaf82ee5da2cadc6561/8/4943857b6ebe05429aac67d1bb7e8ddf/MAXEBRDI40712699.JPG","15","40712699","RESIDENTIAL","Detached","Concord","$509,950","3349 Bennett Way","CONCORD","CA","New",,,"1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711804/0/60/45/85ca77b17a125ce694427e9b137f36ec/6/13edd2e40c27697af17631149a146c12/MAXEBRDI40711804.JPG","30","40711804","RESIDENTIAL","Detached","Brentwood","$510,000","4692 CARNEGIE LN","BRENTWOOD","CA","Active",,"1001","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40703402/0/60/45/07c97000954f352d5a63266f3b31b56c/2/26a0d27133d8bd37bb824a0b3bc37df9/MAXEBRDI40703402.JPG","25","40703402","RESIDENTIAL","Detached","San Leandro","$510,000","1712 140TH AVE","SAN LEANDRO","CA","Sold",,"1001","9"
